episode,reward,moving_average_100
11358,-155.0,-133.07
11359,-112.0,-133.07
11360,-114.0,-133.07
11361,-114.0,-133.06
11362,-155.0,-133.13
11363,-158.0,-133.53
11364,-113.0,-133.49
11365,-150.0,-133.87
11366,-146.0,-134.19
11367,-148.0,-134.19
11368,-150.0,-134.15
11369,-114.0,-134.16
11370,-154.0,-134.56
11371,-152.0,-134.94
11372,-114.0,-134.6
11373,-153.0,-135.02
11374,-152.0,-135.07
11375,-158.0,-135.54
11376,-114.0,-135.21
11377,-116.0,-134.89
11378,-153.0,-134.96
11379,-151.0,-135.32
11380,-160.0,-135.78
11381,-152.0,-135.73
11382,-149.0,-136.1
11383,-155.0,-136.1
11384,-127.0,-136.23
11385,-117.0,-136.25
11386,-157.0,-136.21
11387,-154.0,-136.26
11388,-114.0,-136.23
11389,-111.0,-136.17
11390,-114.0,-136.18
11391,-146.0,-136.16
11392,-147.0,-136.11
11393,-114.0,-135.69
11394,-115.0,-135.34
11395,-115.0,-135.32
11396,-116.0,-134.95
11397,-149.0,-135.34
11398,-114.0,-134.99
11399,-113.0,-134.98
11400,-144.0,-134.92
11401,-114.0,-134.94
11402,-147.0,-134.89
11403,-145.0,-134.69
11404,-117.0,-134.7
11405,-149.0,-135.08
11406,-113.0,-134.65
11407,-111.0,-134.65
11408,-145.0,-134.94
11409,-146.0,-135.26
11410,-147.0,-135.62
11411,-115.0,-135.22
11412,-114.0,-135.19
11413,-117.0,-134.81
11414,-145.0,-134.71
11415,-144.0,-134.57
11416,-145.0,-134.51
11417,-147.0,-134.79
11418,-146.0,-135.08
11419,-113.0,-134.73
11420,-114.0,-134.74
11421,-146.0,-135.09
11422,-115.0,-134.71
11423,-116.0,-134.7
11424,-114.0,-134.61
11425,-117.0,-134.65
11426,-156.0,-134.68
11427,-150.0,-134.66
11428,-152.0,-135.05
11429,-154.0,-135.45
11430,-122.0,-135.16
11431,-117.0,-135.19
11432,-155.0,-135.23
11433,-150.0,-135.59
11434,-117.0,-135.62
11435,-157.0,-135.55
11436,-150.0,-135.94
11437,-152.0,-136.01
11438,-118.0,-136.04
11439,-153.0,-136.45
11440,-114.0,-136.12
11441,-115.0,-135.67
11442,-157.0,-136.1
11443,-117.0,-135.75
11444,-161.0,-135.88
11445,-152.0,-135.94
11446,-163.0,-136.11
11447,-112.0,-136.09
11448,-114.0,-135.76
11449,-164.0,-135.82
11450,-110.0,-135.37
11451,-114.0,-135.06
11452,-157.0,-135.1
11453,-144.0,-135.41
11454,-152.0,-135.4
11455,-114.0,-134.99
11456,-156.0,-135.38
11457,-143.0,-135.33
11458,-143.0,-135.21
11459,-152.0,-135.61
11460,-114.0,-135.61
11461,-110.0,-135.57
11462,-147.0,-135.49
11463,-114.0,-135.05
11464,-117.0,-135.09
11465,-161.0,-135.2
11466,-146.0,-135.2
11467,-114.0,-134.86
11468,-143.0,-134.79
11469,-155.0,-135.2
11470,-114.0,-134.8
11471,-113.0,-134.41
11472,-153.0,-134.8
11473,-114.0,-134.41
11474,-153.0,-134.42
11475,-147.0,-134.31
11476,-114.0,-134.31
11477,-114.0,-134.29
11478,-145.0,-134.21
11479,-144.0,-134.14
11480,-111.0,-133.65
11481,-147.0,-133.6
11482,-116.0,-133.27
11483,-148.0,-133.2
11484,-155.0,-133.48
11485,-114.0,-133.45
11486,-158.0,-133.46
11487,-146.0,-133.38
11488,-143.0,-133.67
11489,-118.0,-133.74
11490,-118.0,-133.78
11491,-155.0,-133.87
11492,-154.0,-133.94
11493,-117.0,-133.97
11494,-116.0,-133.98
11495,-145.0,-134.28
11496,-116.0,-134.28
11497,-116.0,-133.95
11498,-147.0,-134.28
11499,-151.0,-134.66
11500,-119.0,-134.41
11501,-145.0,-134.72
11502,-158.0,-134.83
11503,-115.0,-134.53
11504,-152.0,-134.88
11505,-145.0,-134.84
11506,-147.0,-135.18
11507,-144.0,-135.51
11508,-115.0,-135.21
11509,-110.0,-134.85
11510,-114.0,-134.52
11511,-115.0,-134.52
11512,-146.0,-134.84
11513,-114.0,-134.81
11514,-118.0,-134.54
11515,-159.0,-134.69
11516,-158.0,-134.82
11517,-114.0,-134.49
11518,-148.0,-134.51
11519,-115.0,-134.53
11520,-161.0,-135.0
11521,-114.0,-134.68
11522,-112.0,-134.65
11523,-151.0,-135.0
11524,-145.0,-135.31
11525,-146.0,-135.6
11526,-147.0,-135.51
11527,-111.0,-135.12
11528,-144.0,-135.04
11529,-116.0,-134.66
11530,-115.0,-134.59
11531,-117.0,-134.59
11532,-146.0,-134.5
11533,-127.0,-134.27
11534,-146.0,-134.56
11535,-155.0,-134.54
11536,-114.0,-134.18
11537,-146.0,-134.12
11538,-115.0,-134.09
11539,-115.0,-133.71
11540,-146.0,-134.03
11541,-144.0,-134.32
11542,-150.0,-134.25
11543,-157.0,-134.65
11544,-145.0,-134.49
11545,-153.0,-134.5
11546,-116.0,-134.03
11547,-115.0,-134.06
11548,-147.0,-134.39
11549,-144.0,-134.19
11550,-114.0,-134.23
11551,-144.0,-134.53
11552,-114.0,-134.1
11553,-114.0,-133.8
11554,-152.0,-133.8
11555,-114.0,-133.8
11556,-148.0,-133.72
11557,-111.0,-133.4
11558,-147.0,-133.44
11559,-111.0,-133.03
11560,-117.0,-133.06
11561,-149.0,-133.45
11562,-148.0,-133.46
11563,-114.0,-133.46
11564,-144.0,-133.73
11565,-149.0,-133.61
11566,-144.0,-133.59
11567,-139.0,-133.84
11568,-115.0,-133.56
11569,-120.0,-133.21
11570,-114.0,-133.21
11571,-144.0,-133.52
11572,-144.0,-133.43
11573,-145.0,-133.74
11574,-113.0,-133.34
11575,-116.0,-133.03
11576,-117.0,-133.06
11577,-117.0,-133.09
11578,-142.0,-133.06
11579,-146.0,-133.08
11580,-154.0,-133.51
11581,-114.0,-133.18
11582,-144.0,-133.46
11583,-116.0,-133.14
11584,-138.0,-132.97
11585,-117.0,-133.0
11586,-146.0,-132.88
11587,-115.0,-132.57
11588,-145.0,-132.59
11589,-142.0,-132.83
11590,-142.0,-133.07
11591,-117.0,-132.69
11592,-121.0,-132.36
11593,-114.0,-132.33
11594,-151.0,-132.68
11595,-145.0,-132.68
11596,-113.0,-132.65
11597,-113.0,-132.62
11598,-142.0,-132.57
11599,-144.0,-132.5
11600,-114.0,-132.45
11601,-142.0,-132.42
11602,-114.0,-131.98
11603,-145.0,-132.28
11604,-114.0,-131.9
11605,-115.0,-131.6
11606,-117.0,-131.3
11607,-116.0,-131.02
11608,-128.0,-131.15
11609,-144.0,-131.49
11610,-119.0,-131.54
11611,-145.0,-131.84
11612,-146.0,-131.84
11613,-145.0,-132.15
11614,-145.0,-132.42
11615,-116.0,-131.99
11616,-116.0,-131.57
11617,-114.0,-131.57
11618,-153.0,-131.62
11619,-140.0,-131.87
11620,-110.0,-131.36
11621,-150.0,-131.72
11622,-116.0,-131.76
11623,-114.0,-131.39
11624,-145.0,-131.39
11625,-151.0,-131.44
11626,-141.0,-131.38
11627,-148.0,-131.75
11628,-142.0,-131.73
11629,-114.0,-131.71
11630,-153.0,-132.09
11631,-117.0,-132.09
11632,-140.0,-132.03
11633,-138.0,-132.14
11634,-114.0,-131.82
11635,-141.0,-131.68
11636,-114.0,-131.68
11637,-119.0,-131.41
11638,-114.0,-131.4
11639,-141.0,-131.66
11640,-119.0,-131.39
11641,-112.0,-131.07
11642,-145.0,-131.02
11643,-155.0,-131.0
11644,-139.0,-130.94
11645,-143.0,-130.84
11646,-142.0,-131.1
11647,-143.0,-131.38
11648,-115.0,-131.06
11649,-118.0,-130.8
11650,-117.0,-130.83
11651,-141.0,-130.8
11652,-111.0,-130.77
11653,-143.0,-131.06
11654,-115.0,-130.69
11655,-109.0,-130.64
11656,-114.0,-130.3
11657,-149.0,-130.68
11658,-145.0,-130.66
11659,-146.0,-131.01
11660,-114.0,-130.98
11661,-146.0,-130.95
11662,-153.0,-131.0
11663,-143.0,-131.29
11664,-143.0,-131.28
11665,-150.0,-131.29
11666,-110.0,-130.95
11667,-117.0,-130.73
11668,-142.0,-131.0
11669,-115.0,-130.95
11670,-116.0,-130.97
11671,-117.0,-130.7
11672,-115.0,-130.41
11673,-111.0,-130.07
11674,-145.0,-130.39
11675,-116.0,-130.39
11676,-115.0,-130.37
11677,-114.0,-130.34
11678,-114.0,-130.06
11679,-145.0,-130.05
11680,-142.0,-129.93
11681,-119.0,-129.98
11682,-112.0,-129.66
11683,-142.0,-129.92
11684,-115.0,-129.69
11685,-118.0,-129.7
11686,-148.0,-129.72
11687,-144.0,-130.01
11688,-143.0,-129.99
11689,-114.0,-129.71
11690,-147.0,-129.76
11691,-118.0,-129.77
11692,-157.0,-130.13
11693,-150.0,-130.49
11694,-114.0,-130.12
11695,-146.0,-130.13
11696,-114.0,-130.14
11697,-117.0,-130.18
11698,-114.0,-129.9
11699,-147.0,-129.93
11700,-151.0,-130.3
11701,-147.0,-130.35
11702,-138.0,-130.59
11703,-110.0,-130.24
11704,-146.0,-130.56
11705,-117.0,-130.58
11706,-116.0,-130.57
11707,-114.0,-130.55
11708,-114.0,-130.41
11709,-138.0,-130.35
11710,-115.0,-130.31
11711,-137.0,-130.23
11712,-147.0,-130.24
11713,-119.0,-129.98
11714,-115.0,-129.68
11715,-114.0,-129.66
11716,-147.0,-129.97
11717,-132.0,-130.15
11718,-147.0,-130.09
11719,-147.0,-130.16
11720,-114.0,-130.2
11721,-114.0,-129.84
11722,-144.0,-130.12
11723,-141.0,-130.39
11724,-110.0,-130.04
11725,-144.0,-129.97
11726,-146.0,-130.02
11727,-114.0,-129.68
11728,-115.0,-129.41
11729,-145.0,-129.72
11730,-144.0,-129.63
11731,-142.0,-129.88
11732,-147.0,-129.95
11733,-145.0,-130.02
11734,-115.0,-130.03
11735,-117.0,-129.79
11736,-120.0,-129.85
11737,-146.0,-130.12
11738,-120.0,-130.18
11739,-158.0,-130.35
11740,-115.0,-130.31
11741,-114.0,-130.33
11742,-114.0,-130.02
11743,-145.0,-129.92
11744,-146.0,-129.99
11745,-142.0,-129.98
11746,-111.0,-129.67
11747,-142.0,-129.66
11748,-116.0,-129.67
11749,-114.0,-129.63
11750,-113.0,-129.59
11751,-110.0,-129.28
11752,-144.0,-129.61
11753,-115.0,-129.33
11754,-162.0,-129.8
11755,-165.0,-130.36
11756,-115.0,-130.37
11757,-150.0,-130.38
11758,-140.0,-130.33
11759,-114.0,-130.01
11760,-157.0,-130.44
11761,-148.0,-130.46
11762,-141.0,-130.34
11763,-142.0,-130.33
11764,-150.0,-130.4
11765,-158.0,-130.48
11766,-119.0,-130.57
11767,-132.0,-130.72
11768,-114.0,-130.44
11769,-115.0,-130.44
11770,-152.0,-130.8
11771,-116.0,-130.79
11772,-111.0,-130.75
11773,-150.0,-131.14
11774,-163.0,-131.32
11775,-150.0,-131.66
11776,-111.0,-131.62
11777,-146.0,-131.94
11778,-116.0,-131.96
11779,-150.0,-132.01
11780,-152.0,-132.11
11781,-114.0,-132.06
11782,-115.0,-132.09
11783,-143.0,-132.1
11784,-142.0,-132.37
11785,-110.0,-132.29
11786,-137.0,-132.18
11787,-150.0,-132.24
11788,-138.0,-132.19
11789,-137.0,-132.42
11790,-135.0,-132.3
11791,-135.0,-132.47
11792,-151.0,-132.41
11793,-136.0,-132.27
11794,-151.0,-132.64
11795,-144.0,-132.62
11796,-110.0,-132.58
11797,-117.0,-132.58
11798,-117.0,-132.61
11799,-116.0,-132.3
11800,-139.0,-132.18
11801,-115.0,-131.86
11802,-117.0,-131.65
11803,-136.0,-131.91
11804,-141.0,-131.86
11805,-139.0,-132.08
11806,-136.0,-132.28
11807,-114.0,-132.28
11808,-117.0,-132.31
11809,-121.0,-132.14
11810,-137.0,-132.36
11811,-116.0,-132.15
11812,-112.0,-131.8
11813,-114.0,-131.75
11814,-110.0,-131.7
11815,-132.0,-131.88
11816,-114.0,-131.55
11817,-114.0,-131.37
11818,-148.0,-131.38
11819,-136.0,-131.27
11820,-115.0,-131.28
11821,-114.0,-131.28
11822,-117.0,-131.01
11823,-114.0,-130.74
11824,-110.0,-130.74
11825,-110.0,-130.4
11826,-136.0,-130.3
11827,-142.0,-130.58
11828,-114.0,-130.57
11829,-152.0,-130.64
11830,-114.0,-130.34
11831,-114.0,-130.06
11832,-114.0,-129.73
11833,-112.0,-129.4
11834,-115.0,-129.4
11835,-136.0,-129.59
11836,-116.0,-129.55
11837,-139.0,-129.48
11838,-115.0,-129.43
11839,-134.0,-129.19
11840,-142.0,-129.46
11841,-136.0,-129.68
11842,-143.0,-129.97
11843,-143.0,-129.95
11844,-117.0,-129.66
11845,-117.0,-129.41
11846,-116.0,-129.46
11847,-114.0,-129.18
11848,-140.0,-129.42
11849,-140.0,-129.68
11850,-117.0,-129.72
11851,-137.0,-129.99
11852,-116.0,-129.71
11853,-153.0,-130.09
11854,-115.0,-129.62
11855,-114.0,-129.11
11856,-143.0,-129.39
11857,-116.0,-129.05
11858,-140.0,-129.05
11859,-122.0,-129.13
11860,-139.0,-128.95
11861,-112.0,-128.59
11862,-136.0,-128.54
11863,-114.0,-128.26
11864,-113.0,-127.89
11865,-129.0,-127.6
11866,-114.0,-127.55
11867,-146.0,-127.69
11868,-117.0,-127.72
11869,-115.0,-127.72
11870,-157.0,-127.77
11871,-118.0,-127.79
11872,-160.0,-128.28
11873,-143.0,-128.21
11874,-137.0,-127.95
11875,-147.0,-127.92
11876,-140.0,-128.21
11877,-147.0,-128.22
11878,-147.0,-128.53
11879,-140.0,-128.43
11880,-138.0,-128.29
11881,-140.0,-128.55
11882,-136.0,-128.76
11883,-115.0,-128.48
11884,-115.0,-128.21
11885,-115.0,-128.26
11886,-147.0,-128.36
11887,-118.0,-128.04
11888,-149.0,-128.15
11889,-136.0,-128.14
11890,-135.0,-128.14
11891,-138.0,-128.17
11892,-139.0,-128.05
11893,-116.0,-127.85
11894,-140.0,-127.74
11895,-139.0,-127.69
11896,-137.0,-127.96
11897,-146.0,-128.25
11898,-119.0,-128.27
11899,-118.0,-128.29
11900,-114.0,-128.04
11901,-135.0,-128.24
11902,-118.0,-128.25
11903,-110.0,-127.99
11904,-135.0,-127.93
11905,-126.0,-127.8
11906,-114.0,-127.58
11907,-139.0,-127.83
11908,-157.0,-128.23
11909,-166.0,-128.68
11910,-110.0,-128.41
11911,-143.0,-128.68
11912,-142.0,-128.98
11913,-163.0,-129.47
11914,-159.0,-129.96
11915,-143.0,-130.07
11916,-113.0,-130.06
11917,-144.0,-130.36
11918,-151.0,-130.39
11919,-140.0,-130.43
11920,-147.0,-130.75
11921,-114.0,-130.75
11922,-138.0,-130.96
11923,-137.0,-131.19
11924,-118.0,-131.27
11925,-156.0,-131.73
11926,-122.0,-131.59
11927,-118.0,-131.35
11928,-136.0,-131.57
11929,-153.0,-131.58
11930,-128.0,-131.72
11931,-115.0,-131.73
11932,-163.0,-132.22
11933,-116.0,-132.26
11934,-141.0,-132.52
11935,-148.0,-132.64
11936,-135.0,-132.83
11937,-115.0,-132.59
11938,-114.0,-132.58
11939,-139.0,-132.63
11940,-138.0,-132.59
11941,-110.0,-132.33
11942,-154.0,-132.44
11943,-149.0,-132.5
11944,-117.0,-132.5
11945,-140.0,-132.73
11946,-116.0,-132.73
11947,-111.0,-132.7
11948,-146.0,-132.76
11949,-143.0,-132.79
11950,-162.0,-133.24
11951,-150.0,-133.37
11952,-114.0,-133.35
11953,-139.0,-133.21
11954,-141.0,-133.47
11955,-114.0,-133.47
11956,-134.0,-133.38
11957,-140.0,-133.62
11958,-115.0,-133.37
11959,-136.0,-133.51
11960,-120.0,-133.32
11961,-114.0,-133.34
11962,-148.0,-133.46
11963,-134.0,-133.66
11964,-114.0,-133.67
11965,-110.0,-133.48
11966,-114.0,-133.48
11967,-138.0,-133.4
11968,-135.0,-133.58
11969,-116.0,-133.59
11970,-139.0,-133.41
11971,-138.0,-133.61
11972,-135.0,-133.36
11973,-143.0,-133.36
11974,-114.0,-133.13
11975,-143.0,-133.09
11976,-114.0,-132.83
11977,-114.0,-132.5
11978,-138.0,-132.41
11979,-139.0,-132.4
11980,-129.0,-132.31
11981,-139.0,-132.3
11982,-112.0,-132.06
11983,-139.0,-132.3
11984,-117.0,-132.32
11985,-119.0,-132.36
11986,-119.0,-132.08
11987,-117.0,-132.07
11988,-138.0,-131.96
11989,-135.0,-131.95
11990,-135.0,-131.95
11991,-139.0,-131.96
11992,-115.0,-131.72
11993,-153.0,-132.09
11994,-142.0,-132.11
11995,-142.0,-132.14
11996,-156.0,-132.33
11997,-148.0,-132.35
11998,-115.0,-132.31
11999,-111.0,-132.24
12000,-138.0,-132.48
12001,-145.0,-132.58
12002,-139.0,-132.79
12003,-114.0,-132.83
12004,-138.0,-132.86
12005,-116.0,-132.76
12006,-155.0,-133.17
12007,-140.0,-133.18
12008,-140.0,-133.01
12009,-141.0,-132.76
12010,-153.0,-133.19
12011,-146.0,-133.22
12012,-115.0,-132.95
12013,-138.0,-132.7
12014,-138.0,-132.49
12015,-138.0,-132.44
12016,-135.0,-132.66
12017,-117.0,-132.39
12018,-135.0,-132.23
12019,-112.0,-131.95
12020,-116.0,-131.64
12021,-114.0,-131.64
12022,-115.0,-131.41
12023,-138.0,-131.42
12024,-114.0,-131.38
12025,-126.0,-131.08
12026,-135.0,-131.21
12027,-110.0,-131.13
12028,-136.0,-131.13
12029,-115.0,-130.75
12030,-141.0,-130.88
12031,-117.0,-130.9
12032,-134.0,-130.61
12033,-151.0,-130.96
12034,-114.0,-130.69
12035,-145.0,-130.66
12036,-116.0,-130.47
12037,-134.0,-130.66
12038,-117.0,-130.69
12039,-152.0,-130.82
12040,-135.0,-130.79
12041,-136.0,-131.05
12042,-115.0,-130.66
12043,-114.0,-130.31
12044,-115.0,-130.29
12045,-113.0,-130.02
12046,-153.0,-130.39
12047,-154.0,-130.82
12048,-113.0,-130.49
12049,-114.0,-130.2
12050,-111.0,-129.69
12051,-137.0,-129.56
12052,-148.0,-129.9
12053,-134.0,-129.85
12054,-139.0,-129.83
12055,-145.0,-130.14
12056,-156.0,-130.36
12057,-118.0,-130.14
12058,-142.0,-130.41
12059,-141.0,-130.46
12060,-139.0,-130.65
12061,-149.0,-131.0
12062,-162.0,-131.14
12063,-154.0,-131.34
12064,-136.0,-131.56
12065,-138.0,-131.84
12066,-130.0,-132.0
12067,-113.0,-131.75
12068,-114.0,-131.54
12069,-111.0,-131.49
12070,-111.0,-131.21
12071,-114.0,-130.97
12072,-147.0,-131.09
12073,-115.0,-130.81
12074,-135.0,-131.02
12075,-138.0,-130.97
12076,-137.0,-131.2
12077,-114.0,-131.2
12078,-116.0,-130.98
12079,-114.0,-130.73
12080,-151.0,-130.95
12081,-114.0,-130.7
12082,-120.0,-130.78
12083,-114.0,-130.53
12084,-137.0,-130.73
12085,-116.0,-130.7
12086,-135.0,-130.86
12087,-134.0,-131.03
12088,-113.0,-130.78
12089,-118.0,-130.61
12090,-145.0,-130.71
12091,-117.0,-130.49
12092,-117.0,-130.51
12093,-136.0,-130.34
12094,-137.0,-130.29
12095,-140.0,-130.27
12096,-111.0,-129.82
12097,-145.0,-129.79
12098,-147.0,-130.11
12099,-136.0,-130.36
12100,-138.0,-130.36
12101,-144.0,-130.35
12102,-114.0,-130.1
12103,-136.0,-130.32
12104,-114.0,-130.08
12105,-138.0,-130.3
12106,-114.0,-129.89
12107,-134.0,-129.83
12108,-115.0,-129.58
12109,-115.0,-129.32
12110,-136.0,-129.15
12111,-135.0,-129.04
12112,-138.0,-129.27
12113,-137.0,-129.26
12114,-115.0,-129.03
12115,-137.0,-129.02
12116,-138.0,-129.05
12117,-114.0,-129.02
12118,-151.0,-129.18
12119,-113.0,-129.19
12120,-114.0,-129.17
12121,-150.0,-129.53
12122,-114.0,-129.52
12123,-116.0,-129.3
12124,-136.0,-129.52
12125,-121.0,-129.47
12126,-146.0,-129.58
12127,-119.0,-129.67
12128,-144.0,-129.75
12129,-135.0,-129.95
12130,-152.0,-130.06
12131,-137.0,-130.26
12132,-147.0,-130.39
12133,-117.0,-130.05
12134,-115.0,-130.06
12135,-137.0,-129.98
12136,-115.0,-129.97
12137,-145.0,-130.08
12138,-119.0,-130.1
12139,-113.0,-129.71
12140,-114.0,-129.5
12141,-115.0,-129.29
12142,-115.0,-129.29
12143,-125.0,-129.4
12144,-115.0,-129.4
12145,-140.0,-129.67
12146,-137.0,-129.51
12147,-114.0,-129.11
12148,-114.0,-129.12
12149,-111.0,-129.09
12150,-115.0,-129.13
12151,-137.0,-129.13
12152,-150.0,-129.15
12153,-139.0,-129.2
12154,-137.0,-129.18
12155,-116.0,-128.89
12156,-135.0,-128.68
12157,-147.0,-128.97
12158,-148.0,-129.03
12159,-152.0,-129.14
12160,-113.0,-128.88
12161,-124.0,-128.63
12162,-137.0,-128.38
12163,-137.0,-128.21
12164,-117.0,-128.02
12165,-137.0,-128.01
12166,-140.0,-128.11
12167,-136.0,-128.34
12168,-150.0,-128.7
12169,-137.0,-128.96
12170,-115.0,-129.0
12171,-139.0,-129.25
12172,-112.0,-128.9
12173,-115.0,-128.9
12174,-116.0,-128.71
12175,-114.0,-128.47
12176,-115.0,-128.25
12177,-115.0,-128.26
12178,-138.0,-128.48
12179,-117.0,-128.51
12180,-137.0,-128.37
12181,-145.0,-128.68
12182,-116.0,-128.64
12183,-139.0,-128.89
12184,-113.0,-128.65
12185,-115.0,-128.64
12186,-116.0,-128.45
12187,-115.0,-128.26
12188,-150.0,-128.63
12189,-145.0,-128.9
12190,-138.0,-128.83
12191,-117.0,-128.83
12192,-121.0,-128.87
12193,-137.0,-128.88
12194,-137.0,-128.88
12195,-138.0,-128.86
12196,-138.0,-129.13
12197,-114.0,-128.82
12198,-115.0,-128.5
12199,-137.0,-128.51
12200,-136.0,-128.49
12201,-150.0,-128.55
12202,-137.0,-128.78
12203,-112.0,-128.54
12204,-135.0,-128.75
12205,-148.0,-128.85
12206,-144.0,-129.15
12207,-118.0,-128.99
12208,-138.0,-129.22
12209,-112.0,-129.19
12210,-139.0,-129.22
12211,-114.0,-129.01
12212,-134.0,-128.97
12213,-123.0,-128.83
12214,-119.0,-128.87
12215,-116.0,-128.66
12216,-144.0,-128.72
12217,-136.0,-128.94
12218,-112.0,-128.55
12219,-115.0,-128.57
12220,-137.0,-128.8
12221,-115.0,-128.45
12222,-115.0,-128.46
12223,-152.0,-128.82
12224,-146.0,-128.92
12225,-139.0,-129.1
12226,-115.0,-128.79
12227,-138.0,-128.98
12228,-137.0,-128.91
12229,-115.0,-128.71
12230,-136.0,-128.55
12231,-115.0,-128.33
12232,-148.0,-128.34
12233,-139.0,-128.56
12234,-115.0,-128.56
12235,-149.0,-128.68
12236,-116.0,-128.69
12237,-135.0,-128.59
12238,-113.0,-128.53
12239,-136.0,-128.76
12240,-113.0,-128.75
12241,-119.0,-128.79
12242,-140.0,-129.04
12243,-149.0,-129.28
12244,-135.0,-129.48
12245,-150.0,-129.58
12246,-138.0,-129.59
12247,-118.0,-129.63
12248,-117.0,-129.66
12249,-137.0,-129.92
12250,-137.0,-130.14
12251,-148.0,-130.25
12252,-138.0,-130.13
12253,-149.0,-130.23
12254,-145.0,-130.31
12255,-135.0,-130.5
12256,-152.0,-130.67
12257,-140.0,-130.6
12258,-154.0,-130.66
12259,-134.0,-130.48
12260,-137.0,-130.72
12261,-139.0,-130.87
12262,-137.0,-130.87
12263,-112.0,-130.62
12264,-140.0,-130.85
12265,-137.0,-130.85
12266,-120.0,-130.65
12267,-134.0,-130.63
12268,-115.0,-130.28
12269,-115.0,-130.06
12270,-131.0,-130.22
12271,-136.0,-130.19
12272,-138.0,-130.45
12273,-115.0,-130.45
12274,-137.0,-130.66
12275,-114.0,-130.66
12276,-117.0,-130.68
12277,-138.0,-130.91
12278,-141.0,-130.94
12279,-127.0,-131.04
12280,-134.0,-131.01
12281,-137.0,-130.93
12282,-137.0,-131.14
12283,-153.0,-131.28
12284,-136.0,-131.51
12285,-116.0,-131.52
12286,-115.0,-131.51
12287,-115.0,-131.51
12288,-114.0,-131.15
12289,-141.0,-131.11
12290,-113.0,-130.86
12291,-147.0,-131.16
12292,-135.0,-131.3
12293,-136.0,-131.29
12294,-150.0,-131.42
12295,-115.0,-131.19
12296,-115.0,-130.96
12297,-116.0,-130.98
12298,-151.0,-131.34
12299,-119.0,-131.16
12300,-138.0,-131.18
12301,-138.0,-131.06
12302,-139.0,-131.08
12303,-112.0,-131.08
12304,-146.0,-131.19
12305,-115.0,-130.86
12306,-151.0,-130.93
12307,-115.0,-130.9
12308,-140.0,-130.92
12309,-117.0,-130.97
12310,-140.0,-130.98
12311,-135.0,-131.19
12312,-137.0,-131.22
12313,-137.0,-131.36
12314,-138.0,-131.55
12315,-138.0,-131.77
12316,-115.0,-131.48
12317,-116.0,-131.28
12318,-137.0,-131.53
12319,-139.0,-131.77
12320,-116.0,-131.56
12321,-138.0,-131.79
12322,-138.0,-132.02
12323,-136.0,-131.86
12324,-116.0,-131.56
12325,-116.0,-131.33
12326,-116.0,-131.34
12327,-139.0,-131.35
12328,-137.0,-131.35
12329,-115.0,-131.35
12330,-150.0,-131.49
12331,-124.0,-131.58
12332,-150.0,-131.6
12333,-115.0,-131.36
12334,-138.0,-131.59
12335,-138.0,-131.48
12336,-115.0,-131.47
12337,-138.0,-131.5
12338,-137.0,-131.74
12339,-114.0,-131.52
12340,-116.0,-131.55
12341,-151.0,-131.87
12342,-139.0,-131.86
12343,-117.0,-131.54
12344,-113.0,-131.32
12345,-136.0,-131.18
12346,-119.0,-130.99
12347,-138.0,-131.19
12348,-115.0,-131.17
12349,-138.0,-131.18
12350,-117.0,-130.98
12351,-136.0,-130.86
12352,-115.0,-130.63
12353,-116.0,-130.3
12354,-145.0,-130.3
12355,-136.0,-130.31
12356,-112.0,-129.91
12357,-152.0,-130.03
12358,-138.0,-129.87
12359,-112.0,-129.65
12360,-114.0,-129.42
12361,-138.0,-129.41
12362,-137.0,-129.41
12363,-117.0,-129.46
12364,-116.0,-129.22
12365,-140.0,-129.25
12366,-138.0,-129.43
12367,-147.0,-129.56
12368,-139.0,-129.8
12369,-115.0,-129.8
12370,-139.0,-129.88
12371,-116.0,-129.68
12372,-137.0,-129.67
12373,-139.0,-129.91
12374,-137.0,-129.91
12375,-121.0,-129.98
12376,-138.0,-130.19
12377,-136.0,-130.17
12378,-116.0,-129.92
12379,-138.0,-130.03
12380,-117.0,-129.86
12381,-138.0,-129.87
12382,-144.0,-129.94
12383,-115.0,-129.56
12384,-115.0,-129.35
12385,-115.0,-129.34
12386,-118.0,-129.37
12387,-138.0,-129.6
12388,-115.0,-129.61
12389,-148.0,-129.68
12390,-115.0,-129.7
12391,-141.0,-129.64
12392,-116.0,-129.45
12393,-140.0,-129.49
12394,-137.0,-129.36
12395,-117.0,-129.38
12396,-115.0,-129.38
12397,-139.0,-129.61
12398,-115.0,-129.25
12399,-112.0,-129.18
12400,-140.0,-129.2
12401,-156.0,-129.38
12402,-137.0,-129.36
12403,-137.0,-129.61
12404,-115.0,-129.3
12405,-138.0,-129.53
12406,-114.0,-129.16
12407,-115.0,-129.16
12408,-118.0,-128.94
12409,-139.0,-129.16
12410,-139.0,-129.15
12411,-113.0,-128.93
12412,-134.0,-128.9
12413,-114.0,-128.67
12414,-137.0,-128.66
12415,-116.0,-128.44
12416,-137.0,-128.66
12417,-149.0,-128.99
12418,-136.0,-128.98
12419,-117.0,-128.76
12420,-116.0,-128.76
12421,-145.0,-128.83
12422,-115.0,-128.6
12423,-152.0,-128.76
12424,-139.0,-128.99
12425,-136.0,-129.19
12426,-142.0,-129.45
12427,-137.0,-129.43
12428,-138.0,-129.44
12429,-116.0,-129.45
12430,-115.0,-129.1
12431,-119.0,-129.05
12432,-154.0,-129.09
